task_id	hash	process	tag	status	exit	container	cpus	time	disk	memory	start	complete	duration	realtime	read_bytes	write_bytes	workdir	%mem	%cpu	vmem
22	50/893287	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.609	2025-08-22 08:43:17.235	5m 3s	5m	466.8 MB	395.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/50/8932872e44ec5c2c9f2b71b64477a6	0.0%	7.8%	126 MB
28	db/cb259f	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.703	2025-08-22 08:43:18.299	5m 4s	5m 1s	466.3 MB	395.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/db/cb259fb0ef5ee88560076773cf7b6f	0.0%	7.6%	126 MB
24	37/1f4010	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.611	2025-08-22 08:43:20.102	5m 6s	5m 3s	465.7 MB	395.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/37/1f4010cb7853668a20d705ef423fd0	0.0%	7.6%	125.9 MB
9	b4/c6e42c	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.182	2025-08-22 08:43:20.625	5m 6s	5m 5s	471.5 MB	400.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/b4/c6e42c2c0761b661ba7eb77fbcd782	0.0%	7.7%	125.9 MB
12	d5/1e18f3	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.389	2025-08-22 08:43:21.433	5m 7s	5m 5s	471.4 MB	402.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/d5/1e18f3d8c05f4c4dfac394d73b4eb3	0.0%	7.7%	125.9 MB
26	20/10bef3	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.702	2025-08-22 08:43:21.951	5m 7s	5m 5s	465.3 MB	393 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/20/10bef3c967dd82610f504961d7a732	0.0%	7.8%	125.9 MB
27	fc/9e2edc	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.704	2025-08-22 08:43:22.420	5m 8s	5m 5s	464.6 MB	392.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/fc/9e2edcc57ad04f3615eccef2b2265d	0.0%	7.5%	126 MB
11	5a/4baa17	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.181	2025-08-22 08:43:26.155	5m 12s	5m 10s	471.4 MB	401.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/5a/4baa1724e540e90f85235b6d2f446a	0.0%	7.6%	125.9 MB
10	30/0f1835	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.243	2025-08-22 08:43:27.188	5m 13s	5m 11s	450.4 MB	383.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/30/0f1835a75846a808168c48d9d19fdd	0.0%	7.4%	126 MB
18	4e/e35ecc	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.601	2025-08-22 08:43:28.233	5m 14s	5m 11s	468.7 MB	398.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/4e/e35ecc1347a8cc7eaa065985ad4d9a	0.0%	7.4%	126 MB
21	75/cd2ac1	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.608	2025-08-22 08:43:32.440	5m 18s	5m 16s	468 MB	396.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/75/cd2ac138259afde420a781d97b5f5d	0.0%	7.5%	125.9 MB
20	b6/e28e1b	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.602	2025-08-22 08:43:33.616	5m 19s	5m 17s	468.1 MB	397.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/b6/e28e1bd3fd2b00392a825bd0352212	0.0%	7.4%	125.8 MB
34	b2/eb0156	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:51.659	2025-08-22 08:43:35.165	4m 44s	4m 43s	477.2 MB	409.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/b2/eb0156e27335d4b21d8b472af98278	0.0%	8.5%	126 MB
17	36/fea041	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:14.505	2025-08-22 08:43:35.289	5m 21s	5m 18s	469 MB	398.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/36/fea0415f91e50ed993372e689c2ea7	0.0%	7.4%	126 MB
35	29/cdca0e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:38:57.479	2025-08-22 08:43:36.844	4m 39s	4m 39s	475.7 MB	409 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/29/cdca0ef87d006644983f5d3bb74624	0.0%	8.3%	126 MB
49	31/1125d7	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:42:59.781	2025-08-22 08:44:14.146	1m 14s	1m 14s	106.7 MB	120.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/31/1125d7c03d8497aca63b3e4a6683d9	0.0%	9.4%	125.8 MB
37	8d/8c5316	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:39:38.599	2025-08-22 08:45:01.291	5m 23s	5m 22s	468.8 MB	398.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/8d/8c5316697aee194fc7a2799c85aaed	0.0%	7.3%	125.9 MB
59	70/8b469f	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:27.289	2025-08-22 08:45:02.438	1m 35s	1m 35s	134.9 MB	115 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/70/8b469feca392dbafd0b9ae2f44c35d	0.0%	7.6%	125.9 MB
38	84/106a5b	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:40:30.109	2025-08-22 08:45:28.111	4m 58s	4m 58s	469.9 MB	401.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/84/106a5b8eef625d001e2d99e3aec9fd	0.0%	8.0%	125.9 MB
66	36/c7caa2	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:36.944	2025-08-22 08:45:34.613	1m 58s	1m 57s	192.8 MB	163.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/36/c7caa2e626b5c0e75e30636d21a8c3	0.0%	8.6%	125.9 MB
50	8c/74b168	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:10.552	2025-08-22 08:45:43.889	2m 33s	2m 33s	233.6 MB	195.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/8c/74b1682b9a6868eb2d2cff2591b10a	0.0%	7.8%	125.8 MB
40	ca/f6ba79	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:42:32.371	2025-08-22 08:46:03.665	3m 31s	3m 31s	341.2 MB	288.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ca/f6ba796db4842dfcf3841797cc6c5f	0.0%	8.4%	126 MB
73	bd/17b44e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:45:28.211	2025-08-22 08:46:34.312	1m 6s	1m 6s	79.6 MB	64.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/bd/17b44ef0980668091e17024838ba20	0.0%	6.0%	125.8 MB
45	9d/1be910	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:42:49.241	2025-08-22 08:47:20.969	4m 32s	4m 31s	373.6 MB	391.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/9d/1be91038ecc362c04615bd5a52fd2d	0.0%	8.0%	125.9 MB
36	3c/ed7d0c	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:42:29.201	2025-08-22 08:47:25.135	4m 56s	4m 55s	469.4 MB	400.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/3c/ed7d0c205f76089982bf7f47dc5d81	0.0%	8.3%	126 MB
39	aa/ca0507	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:42:40.404	2025-08-22 08:47:29.911	4m 50s	4m 49s	468.1 MB	400.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/aa/ca0507f95c1b9d5d6404b31c553518	0.0%	8.3%	126 MB
44	76/485545	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:42:58.830	2025-08-22 08:47:30.172	4m 31s	4m 31s	376.6 MB	393.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/76/4855458e36e55e7d7296cf34710299	0.0%	8.3%	126 MB
41	3b/958d34	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:42:45.752	2025-08-22 08:47:30.928	4m 45s	4m 45s	466.8 MB	394.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/3b/958d343e6231477f0ec05f65d4d872	0.0%	8.5%	125.9 MB
58	f1/b6b7bb	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:22.520	2025-08-22 08:47:31.176	4m 9s	4m 8s	365.1 MB	304.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/f1/b6b7bb39ca72f962e64ac3c710857b	0.0%	7.3%	125.9 MB
47	33/81de86	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:04.064	2025-08-22 08:47:35.535	4m 32s	4m 31s	378.2 MB	392.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/33/81de86d48b87b603a058eb9dfc1c7e	0.0%	8.5%	125.8 MB
42	ff/d5a357	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:42:44.579	2025-08-22 08:47:36.850	4m 52s	4m 52s	467.8 MB	396.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ff/d5a357a93beb7942ab7a778b148a7b	0.0%	8.2%	125.9 MB
46	3f/72340e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:42:58.308	2025-08-22 08:47:42.350	4m 44s	4m 44s	381.3 MB	390 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/3f/72340eb76bcf3ab66c12df4f4f99d1	0.0%	8.0%	126 MB
43	18/91793e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:42:46.246	2025-08-22 08:47:43.229	4m 57s	4m 57s	467.3 MB	395.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/18/91793ef16d0c2662fcf74300bff416	0.0%	8.0%	125.9 MB
48	6e/c858d1	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:10.453	2025-08-22 08:47:59.407	4m 49s	4m 48s	386.1 MB	388.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/6e/c858d1e55590d9458a6eaaee85310c	0.0%	7.9%	125.9 MB
53	23/142f07	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:17.335	2025-08-22 08:48:17.616	5m	5m	464.5 MB	386 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/23/142f0753be4a794dd30911bb455cb0	0.0%	7.7%	125.9 MB
52	7d/08e7f4	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:16.412	2025-08-22 08:48:20.411	5m 4s	5m 3s	462.6 MB	387.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/7d/08e7f4c4b69bc8ce78313ad4190ed8	0.0%	7.7%	126 MB
51	29/d85618	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:13.370	2025-08-22 08:48:24.898	5m 12s	5m 11s	461.8 MB	386.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/29/d85618ce033f91c763cbf35bf325fd	0.0%	7.4%	125.9 MB
64	94/8a419b	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:33.716	2025-08-22 08:48:25.213	4m 52s	4m 51s	472.4 MB	403.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/94/8a419b1a37731040ced962a9699421	0.0%	8.5%	126 MB
54	bf/72207d	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:20.725	2025-08-22 08:48:28.434	5m 8s	5m 7s	460.6 MB	384.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/bf/72207d435856067b061b9205e4db3e	0.0%	7.7%	126 MB
55	0f/dc370a	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:18.400	2025-08-22 08:48:28.898	5m 11s	5m 10s	461.8 MB	386.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/0f/dc370afea82a5cf9834fc6c29657cb	0.0%	7.7%	125.9 MB
70	f5/db8bf0	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:28.334	2025-08-22 08:48:30.027	5m 2s	5m 1s	475.3 MB	405.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/f5/db8bf08b827535d1fd4762f807aa49	0.0%	8.2%	125.8 MB
56	ff/f14bc2	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:21.533	2025-08-22 08:48:31.666	5m 10s	5m 9s	461.6 MB	387.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ff/f14bc2d2966cd189bf28c46648ee17	0.0%	7.6%	126 MB
67	57/d3b141	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:35.389	2025-08-22 08:48:31.813	4m 57s	4m 56s	471.7 MB	400.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/57/d3b141e01297ba481ff18d793a0d2a	0.0%	8.2%	126 MB
65	98/375060	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:35.265	2025-08-22 08:48:32.370	4m 57s	4m 56s	472.2 MB	402.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/98/37506097246cf4cf249152eeea7eed	0.0%	8.2%	126 MB
57	14/1494b9	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-08-22 08:43:22.051	2025-08-22 08:48:38.878	5m 17s	5m 16s	462.5 MB	388.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/14/1494b9bbab19564e07a6d27bcb4465	0.0%	7.7%	125.9 MB
