task_id	hash	process	tag	status	exit	container	cpus	time	disk	memory	start	complete	duration	realtime	read_bytes	write_bytes	workdir	%mem	%cpu	vmem
2	be/a085d3	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.338	2025-09-03 03:42:30.242	4m 3s	4m 1s	368.1 MB	378.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/be/a085d3e1b2e626572f973103c0c5c6	0.0%	9.2%	125.9 MB
3	24/fa07ae	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.542	2025-09-03 03:42:30.955	4m 3s	4m	368.4 MB	379.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/24/fa07aef1594bdb94b4a1b66329d514	0.0%	9.0%	125.9 MB
33	af/1e0e8a	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.433	2025-09-03 03:42:33.973	4m 7s	4m 5s	379.3 MB	396 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/af/1e0e8a9f6a51f25c2e300c4af4e408	0.0%	9.4%	126 MB
9	6a/10bff2	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.440	2025-09-03 03:42:34.258	4m 7s	4m 4s	375.7 MB	392.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/6a/10bff2b527c98e1fa938d1fbf3d558	0.0%	9.5%	125.8 MB
10	54/85e7ab	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.438	2025-09-03 03:42:35.315	4m 8s	4m 5s	374.8 MB	388.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/54/85e7ab6a143b7c6fad6a7f91ad860d	0.0%	9.3%	125.9 MB
8	e9/e08ddf	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.637	2025-09-03 03:42:37.500	4m 10s	4m 6s	374.8 MB	390 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/e9/e08ddf285ea54b67e2e60d901608d2	0.0%	9.4%	126 MB
35	9e/dcdd1a	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:46.155	2025-09-03 03:42:57.017	4m 11s	4m 10s	379 MB	396.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/9e/dcdd1ad2bc2e39424251bf19dfbbf0	0.0%	9.1%	125.9 MB
36	b5/709320	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:48.034	2025-09-03 03:43:00.875	4m 13s	4m 12s	379.1 MB	398.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/b5/7093201400fc7707de7b1801a07984	0.0%	9.0%	125.8 MB
37	3c/8dfb92	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:48.618	2025-09-03 03:43:00.956	4m 12s	4m 11s	379.5 MB	402.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/3c/8dfb92e4670dd41dcd464234d50a76	0.0%	9.2%	125.9 MB
38	c9/601a8e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:49.133	2025-09-03 03:43:02.796	4m 14s	4m 13s	379 MB	399.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/c9/601a8e0aa77b8720abeb725c386699	0.0%	9.2%	125.9 MB
39	f0/232ae6	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:49.033	2025-09-03 03:43:03.124	4m 14s	4m 13s	378.8 MB	399.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/f0/232ae62dd7e7ab79b595376016af66	0.0%	9.1%	126 MB
61	6a/2191ea	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:03.224	2025-09-03 03:43:05.012	1.9s	1.3s	4 KB	37.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/6a/2191ea05729cb2ad496d1ee75a0cff	0.3%	1571.8%	25.8 GB
62	80/3516b0	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:05.113	2025-09-03 03:43:10.537	5.5s	4.9s	4 KB	159 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/80/3516b0d89d71577a9e499b5817a84d	1.0%	1685.2%	26.1 GB
16	94/1f1747	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.335	2025-09-03 03:43:12.988	4m 46s	4m 44s	472.7 MB	403 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/94/1f1747fdd21a0a5361efc59f25c9cb	0.0%	8.8%	125.9 MB
14	6f/6c187e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.439	2025-09-03 03:43:14.088	4m 47s	4m 44s	473.6 MB	406.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/6f/6c187e3e21013631df8ef68d28963d	0.0%	8.8%	125.9 MB
23	88/b17289	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.337	2025-09-03 03:43:15.228	4m 48s	4m 46s	478.1 MB	409.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/88/b17289aa119d574d3f7c8498fff390	0.0%	8.9%	125.9 MB
20	51/4197b5	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.338	2025-09-03 03:43:16.284	4m 49s	4m 46s	478.1 MB	411.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/51/4197b587649e178a28096ad55d7260	0.0%	8.7%	126 MB
19	75/302689	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.232	2025-09-03 03:43:16.299	4m 49s	4m 48s	479.8 MB	415.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/75/30268921d3875054f856187cfdaded	0.0%	8.9%	125.9 MB
25	12/1bee82	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.538	2025-09-03 03:43:17.898	4m 50s	4m 47s	477.8 MB	410.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/12/1bee82a379863330c86574b59f4302	0.0%	8.8%	125.9 MB
18	2c/8e7ff1	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.534	2025-09-03 03:43:19.593	4m 52s	4m 49s	478.4 MB	412.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/2c/8e7ff158068e26a2b8e9fdcd69a361	0.0%	8.8%	126 MB
21	42/80c38c	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.636	2025-09-03 03:43:20.796	4m 53s	4m 49s	478.3 MB	411.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/42/80c38cb6aee2b2bcb7ae08a0e74b97	0.0%	8.6%	126 MB
22	45/641a24	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.533	2025-09-03 03:43:21.758	4m 54s	4m 51s	478.8 MB	412.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/45/641a2436e3d745dfe740d7b1153e44	0.0%	8.7%	126 MB
63	7a/a44c3e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:10.637	2025-09-03 03:43:21.931	11.4s	9.9s	272 KB	158.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/7a/a44c3ea793dbf2affee9970a661089	1.1%	840.8%	26.9 GB
24	be/e593d0	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.336	2025-09-03 03:43:22.081	4m 55s	4m 52s	477.2 MB	408.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/be/e593d008181eb5c583f68bbe2686e2	0.0%	8.6%	125.8 MB
68	3c/4dc9d2	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:16.401	2025-09-03 03:43:24.090	7.8s	6.2s	1.9 MB	32.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/3c/4dc9d27260687e53edf3d708c78903	0.3%	284.5%	28 GB
67	c3/37f189	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:16.304	2025-09-03 03:43:24.489	8.2s	6.2s	444 KB	25.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/c3/37f189a9634a70ff3d7147b81a41f2	0.2%	224.7%	25.8 GB
41	ca/930ed3	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:39:09.164	2025-09-03 03:43:24.653	4m 16s	4m 15s	380.6 MB	399.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ca/930ed30d7c790210da34f78d40fd55	0.0%	9.6%	126 MB
72	2c/b6012f	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:21.859	2025-09-03 03:43:25.210	3.4s	1s	256 KB	3.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/2c/b6012f26929d5bbac3d86bfea8cce8	0.0%	199.8%	2.5 GB
69	87/97a23b	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:18.001	2025-09-03 03:43:27.981	10.1s	8s	644 KB	47.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/87/97a23bda126520f376e113db3fdc3e	0.5%	327.1%	26.4 GB
13	be/5441b2	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.634	2025-09-03 03:43:28.669	5m 1s	4m 58s	482.2 MB	405.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/be/5441b28db7252b27c1e72de040edaa	0.0%	8.4%	125.9 MB
71	4f/9b1054	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:20.897	2025-09-03 03:43:29.445	8.6s	5.6s	260 KB	28.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/4f/9b1054c79a1d6ca777687de0752e01	0.2%	267.0%	25.7 GB
64	7f/903bbd	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:13.088	2025-09-03 03:43:30.226	17.2s	15.4s	5.8 MB	157.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/7f/903bbdebcf6decd0936bb2a852ac2d	1.2%	542.4%	26.1 GB
15	57/53155c	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:38:27.535	2025-09-03 03:43:30.989	5m 4s	5m	474.2 MB	406.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/57/53155cfde55f77d52d9fbe8c39a958	0.0%	8.4%	125.9 MB
70	f9/a19161	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:19.697	2025-09-03 03:43:31.041	11.4s	9.2s	448 KB	45.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/f9/a19161041508beeeeae90822ab495b	0.4%	272.0%	26.6 GB
56	8f/3eb014	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:00.957	2025-09-03 03:43:39.281	38.4s	37.3s	91 MB	76.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/8f/3eb014d93b0b0af57af144330c51ef	0.0%	13.3%	125.9 MB
65	cc/8e967e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:14.188	2025-09-03 03:43:39.925	25.8s	24.9s	4.7 MB	158.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/cc/8e967e7aafc81f79faf472c0452d2e	1.1%	342.7%	26.1 GB
66	25/6b67c7	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:15.328	2025-09-03 03:43:43.277	28s	26.1s	3 MB	157.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/25/6b67c7bc925c25644e17e837ea3b48	1.1%	322.8%	26.3 GB
42	1c/d5621e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:39:38.877	2025-09-03 03:43:51.412	4m 13s	4m 12s	404.6 MB	400.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/1c/d5621ea430de81b894a79389070371	0.0%	9.8%	125.9 MB
88	33/302df7	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:51.513	2025-09-03 03:43:59.849	8.4s	6.2s	20.8 MB	93.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/33/302df702d5e2c487c6c0c09493ea06	0.0%	64.4%	124.8 MB
73	4d/fcbe1a	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:22.031	2025-09-03 03:44:00.770	38.8s	36.7s	1.8 MB	141.3 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/4d/fcbe1aba7bc498166cffb47717f51a	1.0%	209.6%	26.1 GB
46	be/e1a4f8	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:39:54.206	2025-09-03 03:44:02.333	4m 8s	4m 7s	476 MB	406.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/be/e1a4f85c08821df3152cf6fcace2f5	0.0%	10.0%	126 MB
45	bb/00f123	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MERGE_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:39:52.514	2025-09-03 03:44:07.597	4m 15s	4m 14s	477 MB	409.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/bb/00f1234771b3d9c93ed119f05fb9b5	0.0%	10.0%	125.9 MB
77	df/118e59	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:24.752	2025-09-03 03:44:08.462	43.8s	41.5s	4.1 MB	151.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/df/118e599e8cca2f1ca5a8de3e9e3451	1.1%	200.7%	25.5 GB
74	1d/2f6064	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:22.185	2025-09-03 03:44:08.625	46.5s	44.1s	4.7 MB	155.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/1d/2f6064972e5860a099e14e0c4dfe68	1.0%	195.8%	26.1 GB
76	98/b30fb5	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:24.589	2025-09-03 03:44:13.845	49.3s	47s	6.9 MB	155.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/98/b30fb548e559019a6636f470ceb09e	1.1%	183.4%	25.7 GB
78	07/b22651	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:25.313	2025-09-03 03:44:15.713	50.5s	48.2s	3.6 MB	151.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/07/b2265109e4d37c3cbe3fcf5bd74510	1.1%	172.2%	26 GB
75	75/04223a	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:24.190	2025-09-03 03:44:16.313	52.2s	50.2s	3.7 MB	158.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/75/04223abe83893e665916688e689972	1.0%	172.8%	25.8 GB
79	24/2fb348	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 03:43:28.084	2025-09-03 03:44:20.385	52.4s	50.3s	2.8 MB	152.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/24/2fb348073a627af38838be435592dc	1.1%	166.0%	26.1 GB
